ResponseId,Q3.6,StartDate,EndDate,Status,Progress,DurationSec,Finished,RecordedDate,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,ConsentForm,DemoState,DemoZip,DemoGender,DemoAge,DemoRace,DemoEdu,DemoSalary,PersonalExpYN,EEAttributionNoExper,PersonalExpType,PersonalExpTypeOE,PersonalExpImpact,PersonalExpImpactOE,EEIntensity,EEFrequency,EEAttributionExper,CCHumanCaused,PsyDistClimateGroup,PsyDistNumber,PsyDistLocal,PsyDistFar,PsyDistDevelop,PsyDistImpact,PsyDistEffects,RVResponsibilityLocal1,RVResponsibilityGlobal1,RVInstrumentalLocal1,RVInstrumentalGlobal1,RVGroupIDLocal1,RVGroupIDGlobal1,RVKinshipLocal1,RVKinshipGlobal1,RVPersIDLocal1,RVPersIDGlobal1,RVCareLocal1,RVCareGlobal1,RVProgressLocal1,RVProgressGlobal1,RVResponsibilityGlobal2,RVResponsibilityLocal2,RVInstrumentalGlobal2,RVInstrumentalLocal2,RVGroupIDGlobal2,RVGroupIDLocal2,RVKinshipGlobal2,RVKinshipLocal2,RVPersIDGlobal2,RVPersIDLocal2,RVCareGlobal2,RVCareLocal2,RVProgressGlobal2,RVProgressLocal2,WTPPolicy,EcolEconGrowth,EcolEconRelationship,EcolEconGraphic,Q8.1_FirstClick,Q8.1_LastClick,Q8.1_PageSubmit,Q8.1_ClickCount,Q139_FirstClick,Q139_LastClick,Q139_PageSubmit,Q139_ClickCount,Q9.1_FirstClick,Q9.1_LastClick,Q9.1_PageSubmit,Q9.1_ClickCount,Q10.1_FirstClick,Q10.1_LastClick,Q10.1_PageSubmit,Q10.1_ClickCount,Q11.1_FirstClick,Q11.1_LastClick,Q11.1_PageSubmit,Q11.1_ClickCount,Q12.1_FirstClick,Q12.1_LastClick,Q12.1_PageSubmit,Q12.1_ClickCount,Q13.1_FirstClick,Q13.1_LastClick,Q13.1_PageSubmit,Q13.1_ClickCount,Q14.1_FirstClick,Q14.1_LastClick,Q14.1_PageSubmit,Q14.1_ClickCount,Q138_FirstClick,Q138_LastClick,Q138_PageSubmit,Q138_ClickCount,CCHumanActivity,CCHumanActDeforest,CCHumanActFossil,CCHumanActCigarette,CCHumanActCFC,CCHumanActToxic,CCHumanActNuclear,QuizSciAgree,QuizCarbonLevels,QuizEmissionYear,QuizActDeforest,QuizActFossil,QuizSciAgreeScore,QuizCarbonScore,QuizEmisYearScore,QuizCCHumanActScore,QuizScore,PriorityTerrorist,PriorityEconomy,PriorityHealthcare,PriorityEducation,PriorityEnvironment,PriorityImmigration,PriorityBudget,PriorityClimate,PriorityJob,PriorityMilitary,PriorityRace,PriorityCovid,DemoPresElection,DemoPolitical,Score,opp,RISN,rid,Q_TotalDuration,Q_BallotBoxStuffing,gc,term,wtpValue,Create.New.Field.or.Choose.From.Dropdown...,LS,Q60...Parent.Topics,Q60...Topics,EEAttributionAll,EEExposure,CCDenierOrNot,RVRespGlAll,RVRespLoAll,RVInstruGlAll,RVInstruLoAll,RVGrpIDGlAll,RVGrpIDLoAll,RVKinshipGlAll,RVKinshipLoAll,RVPersIDGlAll,RVPersIDLoAll,RVCareGlAll,RVCareLoAll,RVProgressGlAll,RVProgressLoAll,RVWhichGroup,DemoPol.3GRModSeparate,DemoPol.3Groups,PersonalExpType_wildfire,PersonalExpType_hurricane,PersonalExpType_flood,PersonalExpType_heat,PersonalExpType_drought,PersonalExpType_tornado,PersonalExpType_other,PersonalExpType_total,PersonalExpImpact_smoke,PersonalExpImpact_sheltering,PersonalExpImpact_nearmiss,PersonalExpImpact_evacuate,PersonalExpImpact_livingquarterdamage,PersonalExpImpact_livingquarterlost,PersonalExpImpact_incomelost,PersonalExpImpact_other,PersonalExpImpact_total,EEExposureAll,extremeExperienceYN,EEIntensityAll,wtp,c2,c3,t1a,t1b,t2a,t2b,t3a,t3b,t4,c1,t1,t2,t3,tA,tB,climateTopPriority,EEFrequency_std,EEIntensity_std,EEExposure_std,EEAttributionAll_std,EEAttributionXIntensity,EEAttributionXExposure,EEExposureAll_std,EEIntensityAll_std,DuplicatedZip
R_1CvT8lbZsAZmjqg,1,12/31/20 17:08,12/31/20 17:31,0,100,1412,1,12/31/20 17:31,anonymous,EN,1,NA,0,0,NA,1,Oregon,97128,Woman,6,White,College (2 or 4 year),4,1,NA,1,NA,1,NA,2,2,1,2,1,0,4,4,4,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,3,5,5,4,5,5,5,5,5,4,4,2,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,195.262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,NA,NA,NA,NA,50,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,4,3,2,4,4,4,4,2,1,7,qual2599-0922Wildfire,9570376,5fee674d-a065-00b4-a394-2dd7022f71a6,1412,NA,1,NA,45,NA,714,NA,NA,1,4,1,5,4,3,3,5,5,4,5,5,5,5,5,4,4,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.329521125,-1.100847057,-1.02702909,-1.648175423,2,4,0.122103284,-0.107884432,TRUE
R_1LAuyyq32ahfdKE,9,1/1/21 16:50,1/1/21 17:10,0,100,1148,1,1/1/21 17:10,anonymous,EN,1,NA,0,0,NA,1,Oregon,97128,Man,6,White,Graduate degree,4,1,NA,1 5,NA,1,NA,5,2,9,1,3,9,7,7,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,6,6,6,6,7,7,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.964,180.902,182.559,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,97,4,2,NA,NA,NA,NA,NA,NA,NA,2,4,4,3,4,3,2,4,4,2,4,4,3,6,5,qual2599-0922Wildfire,9559915,5fefb54a-24ef-8bcd-513c-5f05e064abb2,1148,NA,1,NA,225,NA,214,NA,NA,9,7,0,7,7,1,1,7,7,6,6,6,6,7,7,3,3,2,3,3,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,7,1,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-0.329521125,0.143476295,-0.022016459,1.066479503,45,63,0.851374419,0.932466176,TRUE
R_1gMSCdHvVQ3v4fp,NA,1/1/21 22:00,1/1/21 22:35,0,100,2079,1,1/1/21 22:35,anonymous,EN,1,NA,0,0,NA,1,Oregon,97128,Woman,6,White,College (2 or 4 year),3,2,9,NA,NA,NA,NA,NA,NA,NA,1,3,10,6,2,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,7,7,6,7,7,7,7,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,169.215,0,21,2,1,NA,NA,NA,NA,75,4,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,4,2,2,NA,3,3,3,4,3,5,5,qual2599-0922Wildfire,9625695,5feffdf4-dd16-0236-9f4d-810a29cbfe51,2079,NA,1,NA,105,NA,536,NA,NA,9,NA,0,7,7,1,1,7,7,7,7,6,7,7,7,7,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,TRUE
R_3Oer1Jhx0tnJbVv,NA,12/30/20 11:31,12/30/20 11:54,0,100,1379,1,12/30/20 11:54,anonymous,EN,1,NA,0,0,NA,1,Oregon,97132,Man,6,White,High school,3,2,1,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,3,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,5,5,3,4,5,4,3,NA,NA,5,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,175.837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,3,2,1,2,4,2,2,2,2,8,qual2599-0922Wildfire,9610146,5fecc780-e955-4f21-b8ab-aac8f21d1994,1379,NA,1,NA,245,NA,640,NA,NA,1,NA,1,4,3,4,4,5,5,3,4,5,4,3,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE
R_xswIbsubJnqBETD,1,1/2/21 0:54,1/2/21 1:15,0,100,1263,1,1/2/21 1:15,anonymous,EN,1,NA,0,0,NA,1,Oregon,97132,Woman,6,White,College (2 or 4 year),4,1,NA,1,NA,NA,NA,7,1,1,1,2,8,6,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,NA,6,4,7,7,7,7,7,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,164.965,0,26,NA,1,NA,NA,NA,2,97,4,2,NA,NA,NA,NA,NA,NA,NA,3,4,1,4,4,4,NA,4,2,3,3,4,3,4,5,qual2599-0922Wildfire,9610146,5ff026d6-1fff-6c77-c408-0aed025abb73,1263,NA,1,NA,45,NA,640,NA,NA,1,8,0,7,7,1,1,7,0,6,4,7,7,7,7,7,7,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.129071183,0.973025196,0.312987751,-1.648175423,7,8,1.094464798,1.626033248,TRUE
R_3HprnhN4v1UHC5x,NA,12/23/20 14:51,12/23/20 15:02,0,100,686,1,12/23/20 15:02,anonymous,EN,0.9,NA,0,0,NA,1,Oregon,97141,Man,6,White,Graduate degree,6,2,8,NA,NA,NA,NA,NA,NA,NA,1,3,10,7,1,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,5,7,7,6,6,7,7,7,7,5,5,1,6,NA,1,16.612,82.875,85.515,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,94,4,2,1,1,1,2,2,2,7,3,3,3,3,4,3,3,4,3,3,3,4,4,2,10,qual2599-0922Wildfire,9559915,5fe3bbd1-e339-ca0f-e0d7-48cce4e97059,686,NA,1,NA,65,NA,214,NA,NA,8,NA,0,7,7,5,5,7,7,6,6,7,7,7,7,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0.727147637,NA,NA,-0.850258229,-0.801451504,TRUE
R_2zVneiSqnUfwpMs,7,12/23/20 14:31,12/23/20 14:48,0,100,995,1,12/23/20 14:48,anonymous,EN,1,NA,0,10,NA,1,Oregon,97201,Man,5,White,College (2 or 4 year),2,1,NA,1,NA,1,NA,1,5,7,1,3,10,7,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,7,7,7,7,7,7,1,1,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,165.805,0,15,1,NA,NA,NA,2,NA,90,4,2,1,NA,1,2,2,1,6,2,1,4,4,4,3,4,4,4,1,4,2,1,5,2,qual2599-0922Wildfire,9559915,5fe3b766-e573-9efa-2db4-e4abce73d273,995,NA,1,NA,125,NA,214,NA,NA,7,6,0,7,7,1,1,7,7,7,7,7,7,7,7,1,1,2,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.069129049,-1.515621508,-0.357020669,0.387815771,7,42,0.608284041,-0.454667968,TRUE
R_10JfhGC6fRuhSSW,7,1/1/21 4:51,1/1/21 5:12,0,100,1274,1,1/1/21 5:12,anonymous,EN,1,NA,0,5,NA,1,Oregon,97201,Woman,4,White,College (2 or 4 year),3,1,NA,1,NA,1,NA,3,1,7,1,2,8,6,2,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,5,5,5,5,5,5,7,7,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.087,188.314,190.008,2,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,1,NA,2,NA,NA,92,4,2,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,3,3,4,4,1,4,4,3,6,5,qual2599-0922Wildfire,9610146,5fef0cb4-c2e1-84cd-5645-b84c3e429c4e,1274,NA,1,NA,185,NA,640,NA,NA,7,4,0,7,7,1,1,5,5,5,5,5,5,7,7,5,5,2,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,-1.129071183,-0.686072606,-1.02702909,0.387815771,21,28,0.122103284,0.238899104,TRUE
R_1qUKCxzZJ27qN4t,NA,12/12/20 1:08,12/12/20 1:17,0,100,536,1,12/12/20 1:17,anonymous,EN,0.9,NA,0,0,NA,1,Oregon,97202,Man,2,White,High school,3,2,5,NA,NA,NA,NA,NA,NA,NA,1,1,6,5,5,4,6,2,6,4,3,7,5,3,3,6,4,2,4,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,2,NA,1,NA,NA,60,4,2,NA,1,NA,2,2,1,5,4,4,4,4,4,3,3,4,4,4,1,1,1,4,4,qual2599-0922Wildfire,9402621,5fd47a72-959c-8699-bd99-00643d98b1e1,536,NA,1,NA,125,NA,873,NA,NA,5,NA,0,4,6,7,3,3,5,6,3,2,4,6,4,5,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,-0.29084796,NA,NA,-0.850258229,-0.801451504,TRUE
R_2R2kyYrkCeCrbAU,9,12/17/20 12:37,12/17/20 12:57,0,100,1186,1,12/17/20 12:57,anonymous,EN,1,NA,0,0,NA,1,Oregon,97202,Woman,6,White,College (2 or 4 year),4,1,NA,1 4 5,NA,1 2,NA,7,5,9,1,3,10,7,1,1,7,1,7,7,1,1,6,6,7,6,6,6,7,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,335.65,0,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,97,4,1,1,1,2,2,NA,2,6,3,4,4,3,4,3,3,4,3,2,4,4,3,6,4,qual2599-0922Wildfire,9492414,5fdbb385-2927-cdf9-6f88-3375b4621466,1186,NA,1,NA,145,NA,1017,NA,NA,9,12,0,7,7,1,1,6,6,6,7,6,6,7,7,4,4,1,3,3,1,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,2,12,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2.069129049,0.973025196,1.653004592,1.066479503,63,108,2.066826311,1.626033248,TRUE
R_sHzvU94UDuOiSt3,NA,12/18/20 21:02,12/18/20 21:32,0,100,1758,1,12/18/20 21:32,anonymous,EN,0.9,NA,0,0,NA,1,Oregon,97202,Man,5,White,Graduate degree,8,2,7,NA,NA,NA,NA,NA,NA,NA,1,2,8,6,5,7,4,3,7,7,3,5,6,6,7,7,6,6,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,192.949,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,97,4,4,1,1,2,2,NA,2,6,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,qual2599-0922Wildfire,9492414,5fdd7b24-4039-d460-e7be-16fd1cf556a7,1758,NA,1,NA,145,NA,1017,NA,NA,7,NA,0,7,7,5,3,6,6,7,7,6,6,7,6,7,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,0.387815771,NA,NA,-0.850258229,-0.801451504,TRUE
R_3fDbzftx6lXsUUf,NA,12/31/20 14:57,12/31/20 15:13,0,100,955,1,12/31/20 15:13,anonymous,EN,1,NA,0,0,NA,1,Oregon,97202,Woman,3,White,College (2 or 4 year),1,2,10,NA,NA,NA,NA,NA,NA,NA,1,3,10,7,7,7,7,1,7,7,5,7,6,7,4,4,5,5,5,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2.191,80.467,81.062,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,90,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,1,4,4,3,2,4,4,1,4,2,qual2599-0922Wildfire,9570376,5fee497b-b1fa-6cea-20d1-d8753b6e7832,955,NA,1,NA,125,NA,714,NA,NA,10,NA,0,7,7,7,5,7,6,4,4,5,5,5,5,7,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1.405811368,NA,NA,-0.850258229,-0.801451504,TRUE
R_rrJwJuCOcr49jTX,10,12/31/20 20:49,12/31/20 21:01,0,100,705,1,12/31/20 21:01,anonymous,EN,0.9,NA,0,0,NA,1,Oregon,97202,Woman,3,White,Graduate degree,6,1,NA,1,NA,1,NA,3,2,10,1,3,10,7,4,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,7,7,6,6,7,7,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.387,7.118,169.247,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,1,NA,2,NA,NA,97,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,2,1,4,4,1,4,4,3,7,4,qual2599-0922Wildfire,9625695,5fee9bc7-97f6-7f9b-e67d-6e2cd0df39c4,705,NA,1,NA,65,NA,536,NA,NA,10,5,0,7,7,1,1,7,7,7,7,6,6,7,7,1,1,2,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-0.329521125,-0.686072606,-0.692024879,1.405811368,30,50,0.365193663,0.238899104,TRUE
R_2upM3T1VffMWo3S,7,1/1/21 23:33,1/1/21 23:43,0,100,579,1,1/1/21 23:43,anonymous,EN,1,NA,0,0,NA,1,Oregon,97202,Man,2,White,College (2 or 4 year),4,1,NA,1,NA,1 2,NA,3,2,7,1,3,9,6,2,5,6,1,7,7,1,1,7,6,6,6,7,5,6,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,178.333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,96,4,2,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,4,2,2,4,3,2,4,4,3,7,5,qual2599-0922Wildfire,9570376,5ff01405-5689-1550-8771-7f95c436f811,579,NA,1,NA,85,NA,714,NA,NA,7,5,0,7,7,1,1,6,7,6,6,5,7,7,6,5,5,1,3,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,-0.329521125,-0.686072606,-0.692024879,0.387815771,21,35,0.365193663,0.238899104,TRUE
R_3pciHLo6rtplkA2,5,12/25/20 14:49,12/25/20 15:12,0,100,1398,1,12/25/20 15:12,anonymous,EN,1,NA,0,0,NA,1,Oregon,97203,Man,5,White,High school,3,1,NA,1 4,NA,1 7,NA,3,3,5,2,1,6,5,3,2,5,2,7,7,6,6,7,7,7,7,7,7,7,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,173.162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,NA,NA,2,NA,NA,81,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,2,4,3,4,4,2,2,2,2,5,qual2599-0922Wildfire,9570376,5fe65e85-bb34-f4b6-df6f-2caf918bae06,1398,NA,1,NA,125,NA,714,NA,NA,5,6,1,7,7,6,6,7,7,7,7,7,7,7,7,6,6,1,1,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,2,6,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.470028933,-0.686072606,-0.357020669,-0.29084796,15,30,0.608284041,0.238899104,TRUE
R_1IibRpZ9Mu83RiB,NA,12/26/20 17:23,12/26/20 17:45,0,100,1324,1,12/26/20 17:45,anonymous,EN,1,NA,0,0,NA,1,Oregon,97203,Man,6,White,High school,5,2,7,NA,NA,NA,NA,NA,NA,NA,1,2,8,5,2,4,4,2,7,7,2,1,4,3,2,1,2,1,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,148.835,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,97,4,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,2,3,3,3,3,4,3,6,5,qual2599-0922Wildfire,9570376,5fe7d3ec-8321-bde9-221d-0679f7759dab,1324,NA,1,NA,265,NA,714,NA,NA,7,NA,0,7,7,1,2,3,4,1,2,1,2,7,5,5,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.387815771,NA,NA,-0.850258229,-0.801451504,TRUE
R_2TLTeya86yJWoam,NA,12/31/20 13:38,12/31/20 19:06,0,100,19623,1,12/31/20 19:06,anonymous,EN,0.9,NA,0,0,NA,1,Oregon,97203,Woman,4,White,High school,5,2,5,NA,NA,NA,NA,NA,NA,NA,1,2,8,4,6,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,4,5,5,4,4,4,4,5,5,4,4,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.988,20.988,189.145,1,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,98,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,4,3,4,4,4,4,4,4,1,1,3,qual2599-0922Wildfire,9570376,5fee36dc-0458-a089-f66e-8ca795e84976,19623,NA,1,NA,165,NA,714,NA,NA,5,NA,0,7,7,4,4,5,5,4,4,4,4,5,5,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,NA,NA,NA,-0.29084796,NA,NA,-0.850258229,-0.801451504,TRUE
R_3GoBuhEQ4TTrWwt,NA,1/1/21 18:52,1/1/21 19:16,0,100,1433,1,1/1/21 19:16,anonymous,EN,1,NA,0,0,NA,1,Oregon,97203,Woman,2,White,College (2 or 4 year),4,2,7,NA,NA,NA,NA,NA,NA,NA,1,3,10,7,1,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,5,7,7,7,7,7,7,7,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,2,NA,NA,1,NA,71,4,3,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,2,2,4,4,2,3,3,1,6,2,qual2599-0922Wildfire,9570376,5fefd1c7-ef1e-2a4e-4936-4214d03d0a78,1433,NA,1,NA,245,NA,714,NA,NA,7,NA,0,7,7,1,1,7,7,5,7,7,7,7,7,7,7,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,0.387815771,NA,NA,-0.850258229,-0.801451504,TRUE
